,location,total_sqft,bath,price,bhk
11732,Kathriguppe,1350.0,3.0,80.99,3
11734,CV Raman Nagar,1980.0,4.0,166.0,3
11736,Kogilu,2456.0,7.0,85.0,7
11737,Chamrajpet,650.0,2.0,45.0,2
11738,Neeladri Nagar,4000.0,5.0,425.0,5
11740,other,1495.0,3.0,90.0,3
11741,R.T. Nagar,1080.0,2.0,48.0,2
11742,Electronic City,1521.0,2.0,57.5,3
11743,other,1053.0,2.0,51.0,2
11750,other,1200.0,2.0,75.0,4
11752,Uttarahalli,1000.0,2.0,39.5,2
11753,Bannerghatta Road,1630.0,3.0,68.0,3
11754,Kammasandra,985.0,2.0,40.5,2
11755,BTM 2nd Stage,1200.0,2.0,70.0,2
11756,Ambalipura,1650.0,3.0,100.0,3
11757,Mico Layout,1670.0,3.0,59.0,3
11759,Sarjapur  Road,1240.0,4.0,110.0,4
11760,other,1000.0,2.0,60.0,2
11762,Ramagondanahalli,1200.0,3.0,56.1,3
11764,Begur Road,2500.0,6.0,122.5,4
11765,Haralur Road,1140.0,2.0,43.0,2
11766,Nagarbhavi,1635.0,3.0,85.0,3
11768,other,2750.0,6.0,200.0,6
11771,Hennur Road,973.0,2.0,50.74,2
11772,Kundalahalli,1724.0,3.0,146.0,3
11773,Banashankari,1020.0,2.0,40.79,2
11775,Electronic City,750.0,1.0,35.0,1
11778,Ramagondanahalli,2787.0,5.0,220.0,4
11779,other,1470.0,2.0,60.0,3
11781,other,1275.0,2.0,76.0,2
11783,8th Phase JP Nagar,1730.0,5.0,75.0,5
11785,Yeshwanthpur,1692.0,3.0,108.0,3
11786,Bannerghatta Road,1400.0,3.0,69.0,3
11787,Sarjapur  Road,1115.0,2.0,50.0,2
11788,Whitefield,1370.0,2.0,56.0,2
11790,other,793.0,1.0,40.0,1
11791,GM Palaya,675.0,1.0,35.0,1
11792,Chikka Tirupathi,3250.0,4.0,136.0,4
11793,Whitefield,1050.0,2.0,43.0,2
11794,Jalahalli East,1035.0,2.0,42.5,2
11796,Sarjapur  Road,1800.0,3.0,128.0,3
11799,Whitefield,1496.0,2.0,71.81,3
11802,Electronic City Phase II,1125.0,2.0,32.63,2
11803,other,1555.0,3.0,73.0,3
11804,Amruthahalli,1025.0,2.0,42.0,2
11805,Hennur Road,1482.0,2.0,83.73,3
11807,Arekere,900.0,2.0,44.5,2
11808,Yelahanka,1355.0,2.0,75.0,3
11811,other,1563.0,3.0,63.0,3
11812,other,1344.0,4.0,84.0,4
11814,5th Phase JP Nagar,812.0,2.0,42.0,2
11815,Basaveshwara Nagar,1200.0,2.0,70.0,2
11820,8th Phase JP Nagar,1296.0,2.0,51.83,3
11821,Haralur Road,1300.0,2.0,75.0,2
11822,Anandapura,1141.0,2.0,50.0,2
11823,Poorna Pragna Layout,1270.0,2.0,50.79,3
11824,Electronic City,1210.0,2.0,55.0,2
11825,Hormavu,1310.0,2.0,67.0,2
11827,Magadi Road,1187.0,2.0,55.195,3
11830,Raja Rajeshwari Nagar,1050.0,2.0,37.0,2
11832,Electronic City Phase II,1140.0,2.0,34.0,2
11833,Varthur,1210.0,2.0,54.0,2
11834,Kasavanhalli,2035.0,3.0,142.0,3
11835,Sarjapur,633.0,1.0,17.09,1
11836,Amruthahalli,485.0,1.0,19.5,1
11837,Varthur,1112.0,2.0,40.0,2
11840,other,1419.0,3.0,85.0,3
11841,other,1195.0,2.0,42.4,2
11844,Thanisandra,1884.0,4.0,117.0,3
11847,JP Nagar,1500.0,2.0,108.0,3
11848,other,850.0,1.0,50.0,1
11849,Bommasandra Industrial Area,1125.0,2.0,32.49,2
11850,Tindlu,1165.0,2.0,59.8,2
11851,other,933.0,2.0,55.0,2
11852,Hennur Road,1305.0,2.0,77.0,3
11853,Billekahalli,1125.0,2.0,65.0,2
11854,other,865.0,2.0,33.0,2
11855,Jigani,1245.0,3.0,66.0,3
11857,other,1145.0,2.0,60.0,3
11858,AECS Layout,2000.0,3.0,90.0,3
11860,Kundalahalli,1724.0,3.0,128.0,3
11866,7th Phase JP Nagar,990.0,2.0,50.0,2
11867,TC Palaya,1200.0,2.0,66.0,3
11868,Kothanur,1185.0,2.0,59.0,2
11869,Kadubeesanahalli,1140.0,2.0,78.0,2
11870,Ambedkar Nagar,1950.0,4.0,120.0,3
11873,Chandapura,520.0,1.0,14.04,1
11874,other,1025.0,2.0,48.0,2
11875,Whitefield,1216.0,2.0,72.0,2
11876,Sarjapur  Road,1026.0,2.0,60.8,2
11877,Sarjapur  Road,3335.0,4.0,300.0,4
11878,Kodichikkanahalli,2700.0,4.0,125.0,5
11879,Begur,1411.0,2.0,60.0,3
11884,HSR Layout,1140.0,2.0,46.0,2
11885,Banjara Layout,1200.0,4.0,105.0,4
11886,Hebbal,2375.0,4.0,189.0,4
11887,other,1750.0,3.0,120.0,3
11890,Thanisandra,965.0,2.0,54.0,2
11891,Lingadheeranahalli,1684.0,3.0,120.0,3
11892,Hennur Road,1672.0,3.0,86.0,3
11893,Panathur,1075.0,2.0,60.0,2
11894,Sarjapur,1500.0,5.0,95.0,3
11896,Hebbal,1420.0,2.0,99.26,2
11897,other,750.0,2.0,40.0,2
11898,Yeshwanthpur,1169.0,2.0,64.08,2
11899,Devanahalli,1290.0,2.0,62.0,3
11900,Kengeri,1160.0,2.0,40.6,2
11901,Shampura,2800.0,5.0,95.0,7
11902,Mysore Road,1500.0,3.0,70.0,3
11905,Electronic City Phase II,1310.0,2.0,37.84,3
11908,5th Block Hbr Layout,5100.0,5.0,300.0,6
11909,Kanakpura Road,1300.0,2.0,69.0,3
11910,Kadugodi,1875.0,2.0,110.0,3
11911,Hulimavu,1260.0,2.0,82.0,3
11912,Kengeri,2500.0,4.0,100.0,5
11914,Sarjapur  Road,1025.0,2.0,45.5,2
11917,Begur,815.0,2.0,40.0,2
11918,Kanakpura Road,2000.0,3.0,105.0,3
11921,ITPL,5667.5,5.0,300.0,4
11922,Sarjapur  Road,1216.0,2.0,70.0,2
11927,Kanakpura Road,1200.0,2.0,62.0,2
11928,Marathahalli,1026.0,2.0,50.18,2
11929,Hulimavu,450.0,1.0,20.0,1
11930,KR Puram,1205.0,2.0,45.79,2
11931,other,1368.0,2.0,87.0,2
11932,Anekal,420.0,1.0,12.5,1
11935,Margondanahalli,1050.0,2.0,58.0,2
11936,Yelahanka,1408.0,2.0,58.0,2
11938,other,1507.0,3.0,80.0,3
11939,other,1160.0,2.0,57.0,2
11940,other,1200.0,3.0,70.0,3
11942,NGR Layout,1021.0,2.0,46.0,2
11943,Hegde Nagar,2162.03,4.0,129.0,3
11944,Channasandra,1065.0,2.0,36.0,2
11945,Attibele,400.0,1.0,10.25,1
11946,Bannerghatta Road,1465.0,2.0,75.0,3
11947,Kanakpura Road,900.0,2.0,41.0,2
11948,Marathahalli,1800.0,3.0,95.0,3
11952,Sanjay nagar,1050.0,2.0,59.0,2
11953,Electronic City Phase II,1400.0,2.0,40.43,3
11954,Indira Nagar,1650.0,3.0,150.0,3
11955,KR Puram,1827.0,3.0,97.0,3
11956,Thanisandra,1930.0,4.0,122.0,3
11957,Mysore Road,883.0,2.0,37.0,2
11958,Kengeri,550.0,1.0,16.75,1
11963,Whitefield,1158.0,2.0,55.0,2
11966,Doddaballapur,2400.0,3.0,200.0,4
11967,Munnekollal,1200.0,2.0,57.9,3
11969,Thanisandra,777.0,1.0,38.46,1
11970,EPIP Zone,2710.0,3.0,177.0,3
11971,Kenchenahalli,1150.0,2.0,57.0,2
11973,Mahalakshmi Layout,1200.0,2.0,110.0,3
11974,Hebbal,1252.0,2.0,92.0,2
11975,Marathahalli,1650.0,3.0,85.0,3
11976,Marathahalli,1270.0,2.0,80.0,2
11978,BEML Layout,2000.0,3.0,85.0,3
11979,other,893.0,2.0,34.5,2
11980,Bisuvanahalli,1075.0,2.0,41.49,3
11981,Kumaraswami Layout,3200.0,7.0,150.0,7
11982,Electronic City,1190.0,2.0,42.0,2
11985,other,1400.0,3.0,98.0,3
11987,Murugeshpalya,1344.0,2.0,56.0,3
11988,Whitefield,5400.0,5.0,475.0,4
11989,Kanakpura Road,1843.0,3.0,95.0,3
11991,Nagappa Reddy Layout,1495.0,2.0,70.0,3
11993,Whitefield,1396.0,3.0,74.0,3
11995,Tindlu,1050.0,2.0,55.0,2
11999,Yelahanka,1104.0,2.0,58.0,2
12000,Hennur Road,1165.0,2.0,67.0,2
12001,Kudlu,1027.0,2.0,44.0,2
12002,Hormavu,1310.0,2.0,60.0,2
12003,other,1052.0,2.0,52.0,2
12007,Electronic City,1150.0,2.0,38.08,2
12009,Varthur,986.0,2.0,31.0,2
12010,Banashankari Stage III,1350.0,1.0,145.0,1
12012,Akshaya Nagar,1893.0,4.0,95.0,3
12013,Gollarapalya Hosahalli,1318.0,3.0,56.0,3
12014,Yelahanka,1325.0,2.0,58.0,3
12017,other,1300.0,2.0,60.0,3
12018,Jalahalli East,1010.0,2.0,52.0,2
12019,Banashankari,1260.0,2.0,75.0,2
12022,Bellandur,1665.0,3.0,85.0,3
12023,Subramanyapura,1800.0,3.0,80.0,3
12024,Harlur,1197.0,2.0,75.0,2
12025,other,1050.0,2.0,45.0,2
12027,Thanisandra,1241.0,2.0,68.0,3
12028,other,1567.0,2.0,62.0,3
12029,Kasavanhalli,1747.0,3.0,110.0,3
12033,Hennur Road,980.0,2.0,51.0,2
12035,other,2360.0,3.0,185.0,4
12036,Sarjapur  Road,1112.0,2.0,62.0,2
12038,other,1760.0,3.0,90.0,3
12039,Hennur,1830.0,2.0,113.0,3
12040,Yelahanka,1175.0,2.0,67.77,2
12042,Horamavu Banaswadi,1025.0,2.0,45.0,2
12043,Hennur Road,1232.0,2.0,80.0,2
12044,5th Phase JP Nagar,1010.0,2.0,57.0,2
12045,Sarjapur  Road,1273.0,2.0,60.0,2
12047,other,1100.0,2.0,58.5,2
12049,1st Phase JP Nagar,2615.0,5.0,222.0,4
12051,Yelahanka,1322.0,2.0,77.9,2
12052,7th Phase JP Nagar,1000.0,1.0,60.0,1
12053,Harlur,1755.0,3.0,117.0,3
12054,Electronic City Phase II,1135.0,2.0,46.0,2
12057,Nagavarapalya,1260.0,2.0,85.5,2
12061,Kanakpura Road,1100.0,2.0,53.0,3
12063,other,1236.0,2.0,50.0,2
12064,Uttarahalli,1125.0,1.0,45.0,2
12066,BEML Layout,2000.0,3.0,85.0,3
12068,Thanisandra,2999.97,6.0,110.0,6
12069,Kadugodi,1150.0,2.0,42.0,2
12072,Hebbal Kempapura,1785.0,3.0,165.0,3
12074,Thanisandra,1930.0,4.0,120.0,3
12076,other,800.0,1.0,45.0,2
12077,Kumaraswami Layout,2450.0,3.0,110.0,4
12079,Bannerghatta Road,1920.0,3.0,122.0,3
12083,Electronic City,1615.0,3.0,97.0,3
12084,HSR Layout,1289.0,2.0,70.0,2
12085,Budigere,1991.0,4.0,100.0,3
12086,Kasavanhalli,1377.0,2.0,80.0,2
12090,Thanisandra,663.0,1.0,32.82,1
12093,Thanisandra,1260.0,2.0,45.5,2
12094,other,1095.0,2.0,39.0,2
12095,other,1050.0,2.0,65.0,2
12096,Seegehalli,1176.0,2.0,50.0,2
12097,Thanisandra,1801.0,3.0,115.0,3
12098,Whitefield,1315.0,2.0,55.0,2
12099,Parappana Agrahara,1194.0,2.0,46.0,2
12100,NRI Layout,2400.0,2.0,125.0,2
12101,Uttarahalli,1308.0,2.0,53.0,3
12103,Thanisandra,1806.0,6.0,116.0,3
12104,Thanisandra,3671.0,4.0,220.0,4
12105,Hoodi,2144.0,3.0,140.0,3
12106,Hoskote,1065.0,2.0,33.75,2
12107,Balagere,1205.0,2.0,67.0,2
12108,Uttarahalli,1160.0,2.0,40.58,2
12110,Parappana Agrahara,1194.0,2.0,47.0,2
12111,other,1200.0,3.0,56.53,3
12112,2nd Phase Judicial Layout,1681.0,3.0,69.0,3
12113,Bommasandra Industrial Area,1130.0,2.0,32.64,2
12115,Kanakpura Road,1843.0,3.0,90.0,3
12116,Bommasandra Industrial Area,1065.0,2.0,30.75,2
12117,Thubarahalli,1885.0,3.0,85.52,3
12119,Panathur,1210.0,2.0,69.0,2
12121,Rayasandra,1357.0,2.0,59.0,3
12124,Hennur Road,950.0,2.0,55.0,2
12125,Bellandur,960.0,2.0,48.0,2
12126,other,1625.0,3.0,92.0,3
12128,Ambalipura,1607.0,2.0,112.0,3
12129,Kanakpura Road,900.0,2.0,46.29,2
12130,other,1080.0,2.0,38.0,2
12132,Hosa Road,1708.0,3.0,64.05,4
12133,Yeshwanthpur,2500.0,5.0,185.0,6
12134,Bellandur,1690.0,2.0,116.0,3
12135,other,2100.0,3.0,145.0,5
12137,Haralur Road,1243.0,2.0,46.0,2
12138,Haralur Road,1890.0,3.0,84.0,3
12139,Electronic City Phase II,1165.0,2.0,33.64,2
12140,BTM Layout,1196.0,2.0,56.81,2
12141,Parappana Agrahara,1194.0,2.0,47.0,2
12142,Old Madras Road,1630.0,3.0,110.0,3
12143,Whitefield,1063.0,2.0,42.52,2
12144,other,1025.0,2.0,39.98,2
12147,Panathur,1343.0,2.0,76.0,2
12149,Mallasandra,1524.0,2.0,72.0,3
12150,Lingadheeranahalli,2236.0,4.0,153.0,4
12151,Domlur,2955.0,3.0,235.0,3
12153,Kothanur,1581.0,3.0,76.0,3
12154,Balagere,1205.0,2.0,79.0,2
12155,Thyagaraja Nagar,1270.0,2.0,95.25,3
12157,other,1200.0,2.0,68.0,2
12158,other,1250.0,2.0,70.0,3
12160,Sarjapur  Road,1157.0,2.0,69.0,3
12162,Sarjapur  Road,1000.0,2.0,40.0,2
12163,Yelahanka,602.0,1.0,33.0,1
12165,Hoodi,1108.0,2.0,66.46,2
12166,Thyagaraja Nagar,1040.0,2.0,68.0,2
12168,Raja Rajeshwari Nagar,1196.0,2.0,40.54,2
12171,other,900.0,2.0,40.0,2
12172,Kudlu,720.0,1.0,33.0,1
12174,Sarjapur  Road,1026.0,2.0,60.8,2
12175,CV Raman Nagar,1400.0,2.0,78.0,3
12176,Electronic City Phase II,1400.0,2.0,40.44,3
12177,Banashankari Stage III,2100.0,3.0,147.0,4
12178,Sarjapur  Road,1150.0,2.0,48.5,2
12182,Kothanur,1790.0,3.0,105.0,3
12184,Hennur,1830.5,3.0,84.205,3
12185,Marathahalli,1100.0,2.0,50.0,2
12187,Banaswadi,1105.0,2.0,57.0,2
12188,Thanisandra,1110.0,2.0,46.5,2
12189,Dasanapura,708.0,1.0,41.0,1
12190,Kudlu,1027.0,2.0,44.0,2
12191,other,1600.0,3.0,100.0,3
12192,Thigalarapalya,3122.0,6.0,250.0,4
12194,5th Phase JP Nagar,1450.0,2.0,73.0,3
12196,other,540.0,1.0,22.0,1
12199,Kalena Agrahara,1837.0,2.0,95.0,3
12200,Whitefield,1346.0,2.0,76.01,2
12201,Balagere,1012.0,2.0,68.0,2
12203,other,1125.0,2.0,55.0,2
12204,Kaggadasapura,1500.0,2.0,60.0,3
12205,Harlur,1197.0,2.0,79.9,2
12206,Chandapura,1230.0,2.0,31.37,3
12211,Sarjapur  Road,1600.0,3.0,120.0,3
12212,Green Glen Layout,1715.0,3.0,120.0,3
12213,Bannerghatta Road,2400.0,4.0,180.0,4
12214,Ramagondanahalli,1151.0,2.0,42.5,2
12217,Whitefield,1276.0,2.0,69.5,2
12218,Yelahanka,1315.0,2.0,77.0,2
12219,Poorna Pragna Layout,1270.0,2.0,50.79,3
12220,R.T. Nagar,1325.0,2.0,52.0,2
12221,Varthur,1600.0,3.0,63.2,3
12222,Jakkur,1660.0,3.0,104.0,3
12223,Kodichikkanahalli,1299.0,2.0,58.0,2
12225,Gunjur,1457.0,2.0,60.0,2
12230,Iblur Village,5515.0,6.0,425.0,5
12231,Bellandur,950.0,1.0,40.0,1
12233,other,1013.0,2.0,60.0,2
12234,Hennur Road,1140.0,2.0,56.0,2
12236,Yelahanka,1430.0,3.0,61.0,3
12238,other,1600.0,3.0,77.0,3
12239,other,1190.0,2.0,48.0,2
12240,other,1625.0,3.0,95.0,3
12241,other,1210.0,2.0,53.0,2
12242,Lakshminarayana Pura,1615.0,3.0,150.0,3
12244,Nagasandra,1500.0,2.0,91.0,2
12245,Bellandur,850.0,2.0,45.0,2
12246,Kothanur,1130.0,2.0,55.0,2
12247,CV Raman Nagar,907.0,2.0,38.0,2
12248,HRBR Layout,1300.0,2.0,90.0,2
12249,Hennur Road,1891.0,3.0,110.0,3
12252,other,1559.6266939129125,5.0,75.0,5
12254,Uttarahalli,1590.0,3.0,57.0,3
12256,other,1160.0,2.0,55.0,2
12257,other,930.0,1.0,55.0,2
12263,Sarjapur  Road,1370.0,2.0,70.0,2
12264,Banashankari Stage V,920.0,2.0,41.5,2
12265,Bhoganhalli,1277.0,2.0,79.89,2
12268,Sarjapur,2400.0,3.0,140.0,4
12272,Kanakpura Road,1570.0,3.0,68.0,3
12274,other,1053.0,2.0,44.0,2
12275,other,1325.0,2.0,56.0,3
12276,other,1169.0,2.0,50.11,2
12277,Badavala Nagar,1274.0,2.0,90.0,2
12278,Whitefield,1317.0,2.0,52.0,2
12279,Lakshminarayana Pura,1195.0,2.0,75.0,2
12281,Kammasandra,940.0,2.0,35.0,2
12282,Budigere,1820.0,3.0,95.5,3
12284,Whitefield,1615.0,3.0,96.9,3
12285,Nagarbhavi,2200.0,2.0,99.0,3
12286,Subramanyapura,985.0,2.0,62.5,2
12288,Attibele,656.0,2.0,25.0,2
12289,Kaggadasapura,1105.0,2.0,39.5,2
12290,Whitefield,1220.0,2.0,55.0,2
12291,Hoodi,1400.0,3.0,74.0,3
12292,other,2400.0,3.0,185.0,4
12294,Uttarahalli,1000.0,2.0,35.0,2
12295,Bannerghatta Road,1660.0,3.0,80.0,3
12296,Uttarahalli,1330.0,2.0,57.0,3
12297,Old Madras Road,1165.0,2.0,52.0,2
12298,Budigere,1153.0,2.0,56.0,2
12300,other,1070.0,2.0,38.0,2
12301,other,1427.0,2.0,85.0,3
12306,Whitefield,1116.0,2.0,48.76,2
12307,other,2000.0,3.0,180.0,4
12308,Sarjapur  Road,1346.0,2.0,74.03,2
12309,other,1062.0,2.0,50.0,2
12310,other,700.0,1.0,25.5,1
12311,JP Nagar,1405.0,2.0,99.0,2
12312,Doddathoguru,1100.0,2.0,50.0,2
12313,Chikka Tirupathi,2153.0,4.0,120.0,3
12315,Ulsoor,2135.0,3.0,170.0,3
12316,Uttarahalli,1125.0,2.0,47.0,2
12317,2nd Phase Judicial Layout,1350.0,2.0,47.25,3
12318,Pai Layout,1068.0,2.0,48.0,2
12319,Doddathoguru,940.0,2.0,32.9,2
12320,Hosa Road,1063.0,2.0,32.79,2
12321,Brookefield,1382.0,2.0,84.5,2
12323,KR Puram,1400.0,2.0,60.0,3
12324,Sarjapur  Road,475.0,1.0,26.0,1
12326,other,1450.0,3.0,65.0,3
12327,Kudlu,1162.0,2.0,52.0,2
12328,Hosa Road,1161.0,2.0,48.75,2
12329,Green Glen Layout,1623.29,2.0,105.0,3
12330,Brookefield,1260.0,2.0,70.0,2
12333,Murugeshpalya,1500.0,2.0,70.0,3
12334,Budigere,705.0,1.0,34.545,1
12339,Nagarbhavi,1100.0,2.0,46.2,2
12341,Ramagondanahalli,2257.0,3.0,155.0,3
12342,Budigere,1153.0,2.0,56.5,2
12343,Sarjapur  Road,1197.0,2.0,56.86,2
12345,other,595.0,1.0,40.0,1
12346,Hoodi,1837.0,3.0,110.0,3
12347,other,3750.0,4.0,190.0,4
12348,Bellandur,1830.0,3.0,91.86,3
12349,Green Glen Layout,1715.0,3.0,115.0,3
12350,Electronic City,970.0,2.0,35.0,2
12352,NRI Layout,2700.0,5.0,95.75,4
12353,other,5480.0,4.0,400.0,3
12354,Vidyaranyapura,2400.0,5.0,135.0,4
12357,Begur Road,1160.0,2.0,36.54,2
12358,other,1500.0,3.0,75.0,3
12361,ITPL,850.0,2.0,25.4,2
12362,Ramamurthy Nagar,935.0,2.0,39.0,2
12364,Doddaballapur,654.0,1.0,49.0,1
12366,Dodsworth Layout,5656.0,5.0,499.0,3
12369,other,1250.0,3.0,54.0,3
12370,Doddakallasandra,1072.0,2.0,42.87,2
12371,other,1425.0,2.0,65.0,3
12372,Uttarahalli,1165.0,1.0,42.09,2
12374,Kalena Agrahara,1510.0,3.0,78.0,3
12380,Yeshwanthpur,2500.0,3.0,138.0,3
12381,Whitefield,1140.0,2.0,55.0,2
12382,Kanakpura Road,525.0,1.0,30.0,1
12383,Whitefield,1295.0,2.0,64.5,2
12384,Hormavu,1020.0,2.0,45.75,2
12385,Old Airport Road,3504.0,4.0,262.0,4
12386,other,1200.0,1.0,50.0,2
12387,Vidyaranyapura,1100.0,2.0,41.0,2
12392,Kalena Agrahara,1354.0,2.0,70.0,2
12393,Basavangudi,2453.0,3.0,250.0,4
12395,7th Phase JP Nagar,1680.0,2.0,92.0,3
12396,Electronics City Phase 1,1205.0,2.0,60.0,2
12399,Electronic City,1500.0,3.0,73.0,3
12400,Bannerghatta Road,1520.0,2.0,80.0,3
12401,other,1300.0,3.0,65.0,2
12402,other,1150.0,2.0,47.0,2
12403,Kadugodi,1762.0,3.0,109.0,3
12404,Budigere,1153.0,2.0,58.0,2
12405,Yelahanka,2650.0,4.0,223.0,4
12406,Sompura,1350.0,2.0,47.0,3
12407,Billekahalli,950.0,2.0,56.0,2
12409,other,1515.0,3.0,80.5,3
12410,Neeladri Nagar,1100.0,2.0,30.0,2
12411,other,1250.0,2.0,65.0,2
12413,5th Phase JP Nagar,2500.0,8.0,95.0,7
12414,Hoskote,1200.0,4.0,100.0,4
12419,BTM Layout,1470.0,2.0,99.0,3
12420,other,1550.0,2.0,70.0,3
12421,Bannerghatta Road,1270.0,2.0,73.0,3
12422,Bhoganhalli,2119.0,4.0,111.0,4
12423,Hebbal Kempapura,1600.0,3.0,170.0,3
12425,other,2505.0,3.0,165.0,3
12427,Whitefield,1200.0,2.0,70.0,2
12428,other,1705.0,2.0,86.96,3
12429,Electronic City,995.0,2.0,48.0,2
12431,Parappana Agrahara,1194.0,2.0,46.0,2
12432,Sonnenahalli,605.0,1.0,30.24,1
12433,Yelahanka,567.0,1.0,25.0,1
12435,Banashankari Stage VI,1410.5,2.0,70.385,3
12437,Green Glen Layout,1715.0,3.0,105.0,3
12438,Doddaballapur,3206.0,5.0,270.0,4
12440,Bannerghatta Road,1846.0,3.0,120.0,3
12442,Whitefield,1015.0,2.0,56.0,2
12445,Thanisandra,1965.0,4.0,125.0,3
12446,NGR Layout,1021.0,2.0,45.9,2
12447,Haralur Road,1230.0,2.0,67.65,2
12448,Uttarahalli,1260.0,2.0,55.0,2
12450,Lingadheeranahalli,1894.0,4.0,114.0,3
12452,Jakkur,1950.0,3.0,131.0,3
12453,Sector 2 HSR Layout,1231.0,2.0,66.0,2
12454,Mahadevpura,1236.0,2.0,58.0,2
12455,R.T. Nagar,1800.0,3.0,120.0,4
12458,Begur,1443.0,2.0,70.0,3
12461,Chandapura,1305.0,3.0,33.28,3
12462,other,1190.0,2.0,46.41,2
12463,Uttarahalli,1284.0,2.0,53.36,2
12466,Chikkalasandra,1325.0,2.0,59.0,2
12469,other,1750.0,3.0,100.0,3
12471,other,747.0,1.0,27.0,1
12473,other,1113.0,2.0,52.0,2
12474,other,1738.0,3.0,110.0,3
12476,Hebbal,2790.0,4.0,198.0,4
12477,Hebbal,1162.0,2.0,59.0,2
12478,Parappana Agrahara,1194.0,2.0,46.0,2
12482,Uttarahalli,1150.0,2.0,45.99,2
12484,Chikkalasandra,1290.0,2.0,72.0,2
12485,Thubarahalli,3408.0,5.0,145.0,4
12487,Sanjay nagar,1150.0,2.0,70.0,2
12489,Yeshwanthpur,1160.0,2.0,64.08,2
12496,Ambedkar Nagar,1852.0,3.0,125.0,3
12497,Chandapura,1323.0,2.0,42.0,3
12498,Vittasandra,1404.0,2.0,67.5,2
12499,Dodda Nekkundi,1370.0,2.0,60.0,2
12500,Uttarahalli,1385.0,2.0,48.48,3
12501,Gollarapalya Hosahalli,1129.0,2.0,50.0,2
12502,Mahalakshmi Layout,1876.0,3.0,150.0,3
12503,other,1720.0,3.0,95.0,3
12504,Jalahalli East,1200.0,4.0,80.0,4
12509,Hosa Road,1893.0,3.0,130.0,3
12511,other,850.0,2.0,45.0,2
12513,Kanakpura Road,1938.0,3.0,105.0,3
12514,other,1020.0,2.0,52.0,2
12517,Konanakunte,1423.0,2.0,85.0,3
12518,Jakkur,1432.0,2.0,85.0,2
12522,Kanakpura Road,1843.0,3.0,96.2,3
12525,Hennur,1255.0,2.0,55.5,2
12526,Yelenahalli,1160.0,2.0,44.08,2
12527,Old Madras Road,2640.0,2.0,170.0,2
12528,Bommanahalli,1160.0,2.0,53.0,2
12529,Lakshminarayana Pura,1200.0,2.0,80.0,2
12531,Ramagondanahalli,1500.0,3.0,100.0,3
12532,Electronic City Phase II,1336.0,2.0,50.35,3
12533,Choodasandra,1065.0,2.0,46.0,2
12535,Rachenahalli,1550.0,3.0,68.5,3
12536,Whitefield,1216.0,2.0,75.0,2
12537,other,1005.0,2.0,40.0,2
12538,7th Phase JP Nagar,1430.0,2.0,102.0,3
12542,Hennur Road,1470.0,2.0,75.0,3
12543,Jalahalli,1045.0,2.0,76.77,2
12544,Hebbal,4225.0,6.0,359.0,4
12545,Anjanapura,950.0,2.0,30.0,2
12547,BTM 2nd Stage,930.0,2.0,46.0,2
12548,Sarjapur  Road,1660.0,2.0,116.0,3
12549,other,1290.0,2.0,71.95,2
12550,Whitefield,1010.0,2.0,45.0,3
12556,Budigere,1153.0,2.0,56.55,2
12557,Hegde Nagar,2087.01,4.0,160.0,3
12559,HSR Layout,1844.0,3.0,89.0,3
12560,Hosa Road,1559.6266939129125,3.0,110.0,3
12561,Begur Road,1215.0,2.0,43.75,2
12562,Sarjapur  Road,1194.0,2.0,57.0,2
12563,other,1220.0,2.0,52.0,2
12565,Kanakpura Road,525.0,1.0,26.0,1
12566,Bommasandra,955.0,2.0,37.97,2
12567,other,2000.0,5.0,75.0,5
12568,Magadi Road,884.0,2.0,48.0,2
12569,Kathriguppe,1250.0,2.0,68.75,2
12572,Harlur,2990.0,4.0,225.0,4
12573,Bellandur,1195.0,2.0,52.0,2
12576,Sarjapur  Road,984.0,2.0,45.75,2
12577,Bommasandra,1089.0,2.0,40.0,2
12578,Hennur Road,1165.0,2.0,52.0,2
12579,Chandapura,410.0,1.0,10.0,1
12581,Ramamurthy Nagar,1200.0,2.0,68.0,2
12582,Kanakapura,1938.0,3.0,113.0,3
12584,Chikkalasandra,1275.0,2.0,55.46,3
12585,Mico Layout,1140.0,2.0,43.0,2
12587,other,720.0,1.0,28.0,1
12590,Sector 7 HSR Layout,1162.0,2.0,98.77,2
12591,Ramamurthy Nagar,540.0,1.0,35.0,1
12592,Rachenahalli,1550.0,2.0,73.5,3
12595,other,1220.0,2.0,60.0,2
12599,other,5000.0,5.0,250.0,4
12600,Bannerghatta Road,3000.0,4.0,140.0,4
12602,other,600.0,1.0,22.8,1
12603,Whitefield,2321.0,4.0,157.0,3
12604,other,540.0,1.0,24.0,1
12605,Hebbal,1150.0,2.0,57.0,2
12606,Sonnenahalli,1484.0,3.0,75.0,3
12608,other,620.0,2.0,23.0,2
12609,other,1650.0,3.0,78.0,3
12611,other,2072.0,3.0,108.0,3
12613,Vidyaranyapura,1200.0,2.0,60.5,2
12614,Kumaraswami Layout,3100.0,7.0,145.0,7
12619,Haralur Road,1194.0,2.0,46.0,2
12620,Vittasandra,1246.0,2.0,65.0,2
12621,Old Airport Road,1055.0,2.0,75.0,2
12623,Harlur,1370.0,2.0,88.0,2
12624,Whitefield,1224.0,2.0,75.0,2
12626,Kambipura,883.0,2.0,39.0,2
12627,Yeshwanthpur,1676.0,3.0,92.13,3
12628,other,1154.0,2.0,57.0,2
